DateTime,KWHhh,hour,day,weekday,month,KWHhh_lag1,KWHhh_lag7,KWHhh_lag30,KWHhh_moving_average_7d
2012-11-04,0.4057707828894269,0.0,0.1,1.0,0.9090909090909091,0.3994753833736883,0.4642655367231637,0.23355528652138813,0.46332259487044836
2012-11-05,0.8716303470540757,0.0,0.13333333333333333,0.0,0.9090909090909091,0.4057707828894269,0.38563357546408383,0.23878127522195314,0.5444030390859851
2012-11-06,0.8291565778853913,0.0,0.16666666666666669,0.16666666666666666,0.9090909090909091,0.8716303470540757,0.39723567393058906,0.21515334947538334,0.6164618279624187
2012-11-07,0.8011097659402743,0.0,0.2,0.3333333333333333,0.9090909090909091,0.8291565778853913,0.4063962873284906,0.24640839386602092,0.6823131793592605
2012-11-08,0.6108757062146892,0.0,0.23333333333333334,0.5,0.9090909090909091,0.8011097659402743,0.38680387409200956,0.22183212267958025,0.7196958220983428
2012-11-09,0.6220944309927361,0.0,0.26666666666666666,0.6666666666666666,0.9090909090909091,0.6108757062146892,0.42697740112994337,0.19782082324455202,0.752247839683838
2012-11-10,0.6317393058918482,0.0,0.3,0.8333333333333333,0.9090909090909091,0.6220944309927361,0.3994753833736883,0.23440274414850676,0.7909971958810084
2012-11-11,0.6729620661824052,0.0,0.3333333333333333,1.0,0.9090909090909091,0.6317393058918482,0.4057707828894269,0.24176755447941878,0.835573598866234
2012-11-12,0.7940476190476189,0.0,0.3666666666666667,0.0,0.9090909090909091,0.6729620661824052,0.8716303470540757,0.2606941081517352,0.8226302164860653
2012-11-13,0.7927562550443905,0.0,0.4,0.16666666666666666,0.9090909090909091,0.7940476190476189,0.8291565778853913,0.2844027441485068,0.8165574305786989
2012-11-14,0.3373890234059725,0.0,0.43333333333333335,0.3333333333333333,0.9090909090909091,0.7927562550443905,0.8011097659402743,0.2283696529459241,0.7391933697565837
2012-11-15,0.40068603712671497,0.0,0.4666666666666667,0.5,0.9090909090909091,0.3373890234059725,0.6108757062146892,0.24420903954802253,0.7041267340597785
2012-11-16,0.38535108958837766,0.0,0.5,0.6666666666666666,0.9090909090909091,0.40068603712671497,0.6220944309927361,0.8639023405972556,0.6646300616367572
2012-11-17,0.816505246166263,0.0,0.5333333333333333,0.8333333333333333,0.9090909090909091,0.38535108958837766,0.6317393058918482,0.39069814366424527,0.6954551728084615
2012-11-18,0.7880347054075866,0.0,0.5666666666666667,1.0,0.9090909090909091,0.816505246166263,0.6729620661824052,0.44513720742534296,0.7146531207185008
2012-11-19,0.8367635189669086,0.0,0.6,0.0,0.9090909090909091,0.7880347054075866,0.7940476190476189,0.40542776432606925,0.7217795551785312
2012-11-20,0.3795601291364003,0.0,0.6333333333333333,0.16666666666666666,0.9090909090909091,0.8367635189669086,0.7927562550443905,0.3792372881355931,0.6528446827777272
2012-11-21,0.38224374495560925,0.0,0.6666666666666666,0.3333333333333333,0.9090909090909091,0.3795601291364003,0.3373890234059725,0.42951977401129937,0.6603279439041551
2012-11-22,0.405548829701372,0.0,0.7,0.5,0.9090909090909091,0.38224374495560925,0.40068603712671497,0.38676351896690875,0.6611392196268132
2012-11-23,0.3827683615819208,0.0,0.7333333333333333,0.6666666666666666,0.9090909090909091,0.405548829701372,0.38535108958837766,0.41670702179176744,0.6607083345956919
2012-11-24,0.881275221953188,0.0,0.7666666666666667,0.8333333333333333,0.9090909090909091,0.3827683615819208,0.816505246166263,0.3732243744955608,0.6715141232667818
2012-11-25,0.8091606133979015,0.0,0.8,1.0,0.9090909090909091,0.881275221953188,0.7880347054075866,0.390819209039548,0.6750386281697821
2012-11-26,0.36705004035512506,0.0,0.8333333333333334,0.0,0.9090909090909091,0.8091606133979015,0.8367635189669086,0.46771589991928963,0.5966747794238934
2012-11-27,0.3711057304277643,0.0,0.8666666666666667,0.16666666666666666,0.9090909090909091,0.36705004035512506,0.3795601291364003,0.4642655367231637,0.595264304204832
